month,object_id,Awarded Value
2020_08,104.0,27602100.0
2020_08,111.0,25801051.0
2020_08,112.0,128535493.0
2020_08,113.0,13367642.0
2020_08,114.0,19395317.0
2020_08,122.0,53457600.03
2020_08,128.0,12414971.0
2020_08,136.0,19764000.0
2020_08,139.0,17624902.17
2020_08,145.0,19025834.26
2020_08,157.0,6521463.0
2020_08,164.0,181572130.7
2020_08,165.0,23965187.0
2020_08,175.0,23163651.0
2020_08,184.0,28107000.0
2020_08,185.0,6830000.0
2020_08,188.0,58482813.0
2020_08,212.0,19865758.0
2020_08,217.0,32364480.0
2020_08,226.0,177701686.0
2020_08,246.0,7384700.0
2020_08,249.0,7969995.0
2020_08,256.0,27713207.32
2020_08,257.0,48017876.1
2020_08,262.0,20143199.02
2020_08,279.0,16252000.0
2020_08,281.0,8197200.0
