month,object_id,Awarded Value
2020_06,112.0,63580973.84
2020_06,122.0,183514096.4
2020_06,130.0,10961711.0
2020_06,134.0,71470422.7
2020_06,139.0,33339054.08
2020_06,145.0,3405385.99
2020_06,146.0,32189640.15
2020_06,159.0,117581899.5
2020_06,185.0,64129982.83
2020_06,189.0,542720311.2
2020_06,190.0,110105283.92999999
2020_06,195.0,74710241.99
2020_06,219.0,19660231.0
2020_06,226.0,73752954.63
2020_06,228.0,82785301.69
2020_06,238.0,26784679.17
2020_06,249.0,38491149.53
2020_06,276.0,246923252.96
2020_06,281.0,47147160.65
